"Time","Wl-ShootingVoltage","Wl-Depth","Wl-ShootingVoltage"
2024-05-15 17:19:27,-1,19483,-1
2024-05-15 17:19:27,-1,19483,-1
2024-05-15 17:19:27,0,19484,0
2024-05-15 17:19:27,-1,19486,-1
2024-05-15 17:19:27,-1,19488,-1
2024-05-15 17:19:28,-1,19489,-1
2024-05-15 17:19:28,-1,19491,-1
2024-05-15 17:19:28,-1,19492,-1
2024-05-15 17:19:28,-1,19492,-1
2024-05-15 17:19:28,-1,19494,-1
2024-05-15 17:19:29,-1,19495,-1
2024-05-15 17:19:29,-1,19497,-1
2024-05-15 17:19:29,0,19498,0
2024-05-15 17:19:29,0,19498,0
2024-05-15 17:19:30,-1,19500,-1
2024-05-15 17:19:30,-1,19501,-1
2024-05-15 17:19:30,-1,19503,-1
2024-05-15 17:19:30,0,19504,0
2024-05-15 17:19:30,-1,19506,-1
2024-05-15 17:19:31,-1,19508,-1
2024-05-15 17:19:31,-1,19508,-1
2024-05-15 17:19:31,-1,19509,-1
2024-05-15 17:19:31,-1,19511,-1
2024-05-15 17:19:31,-1,19512,-1
2024-05-15 17:19:32,-1,19514,-1
2024-05-15 17:19:32,-1,19514,-1
2024-05-15 17:19:32,-1,19515,-1
2024-05-15 17:19:32,0,19517,0
2024-05-15 17:19:32,-1,19518,-1
2024-05-15 17:19:33,-1,19520,-1
2024-05-15 17:19:33,-1,19522,-1
2024-05-15 17:19:33,-1,19522,-1
2024-05-15 17:19:33,-1,19523,-1
2024-05-15 17:19:33,-1,19525,-1
2024-05-15 17:19:34,-1,19526,-1
2024-05-15 17:19:34,-1,19528,-1
2024-05-15 17:19:34,-1,19529,-1
2024-05-15 17:19:34,-1,19529,-1
2024-05-15 17:19:34,-1,19530,-1
2024-05-15 17:19:35,-1,19532,-1
2024-05-15 17:19:35,-1,19533,-1
2024-05-15 17:19:35,0,19535,0
2024-05-15 17:19:35,0,19535,0
2024-05-15 17:19:35,-1,19537,-1
2024-05-15 17:19:36,-1,19538,-1
2024-05-15 17:19:36,-1,19540,-1
2024-05-15 17:19:36,0,19541,0
2024-05-15 17:19:36,-1,19543,-1
2024-05-15 17:19:37,-1,19543,-1
2024-05-15 17:19:37,-1,19544,-1
2024-05-15 17:19:37,-1,19546,-1
2024-05-15 17:19:37,-1,19547,-1
2024-05-15 17:19:37,0,19549,0
2024-05-15 17:19:38,-1,19551,-1
2024-05-15 17:19:38,-1,19551,-1
2024-05-15 17:19:38,-1,19552,-1
2024-05-15 17:19:38,-1,19554,-1
2024-05-15 17:19:38,-1,19555,-1
2024-05-15 17:19:39,-1,19557,-1
2024-05-15 17:19:39,-1,19557,-1
2024-05-15 17:19:39,-1,19558,-1
2024-05-15 17:19:39,-1,19560,-1
2024-05-15 17:19:39,-1,19561,-1
2024-05-15 17:19:40,-1,19563,-1
2024-05-15 17:19:40,-1,19565,-1
2024-05-15 17:19:40,-1,19565,-1
2024-05-15 17:19:40,-1,19566,-1
2024-05-15 17:19:40,0,19567,0
2024-05-15 17:19:41,0,19569,0
2024-05-15 17:19:41,-1,19571,-1
2024-05-15 17:19:41,-1,19572,-1
2024-05-15 17:19:41,-1,19572,-1
2024-05-15 17:19:41,-1,19573,-1
2024-05-15 17:19:42,-1,19575,-1
2024-05-15 17:19:42,-1,19577,-1
2024-05-15 17:19:42,-1,19578,-1
2024-05-15 17:19:42,-1,19580,-1
2024-05-15 17:19:42,-1,19580,-1
2024-05-15 17:19:43,-1,19581,-1
2024-05-15 17:19:43,0,19583,0
2024-05-15 17:19:43,0,19584,0
2024-05-15 17:19:43,-1,19586,-1
2024-05-15 17:19:43,-1,19587,-1
2024-05-15 17:19:44,-1,19587,-1
2024-05-15 17:19:44,0,19589,0
2024-05-15 17:19:44,-1,19591,-1
2024-05-15 17:19:44,-1,19592,-1
2024-05-15 17:19:45,-1,19594,-1
2024-05-15 17:19:45,-1,19594,-1
2024-05-15 17:19:45,-1,19595,-1
2024-05-15 17:19:45,-1,19595,-1
2024-05-15 17:19:45,-1,19597,-1
2024-05-15 17:19:46,0,19598,0
2024-05-15 17:19:46,-1,19600,-1
2024-05-15 17:19:46,0,19601,0
2024-05-15 17:19:46,-1,19603,-1
2024-05-15 17:19:46,-1,19603,-1
2024-05-15 17:19:47,-1,19605,-1
2024-05-15 17:19:47,-1,19606,-1
2024-05-15 17:19:47,-1,19608,-1
2024-05-15 17:19:47,0,19609,0
2024-05-15 17:19:47,0,19610,0
2024-05-15 17:19:48,0,19610,0
2024-05-15 17:19:48,0,19612,0
2024-05-15 17:19:48,-1,19614,-1
2024-05-15 17:19:48,-1,19615,-1
2024-05-15 17:19:48,0,19617,0
2024-05-15 17:19:49,-1,19618,-1
2024-05-15 17:19:49,-1,19618,-1
2024-05-15 17:19:49,0,19620,0
2024-05-15 17:19:49,-1,19621,-1
2024-05-15 17:19:49,0,19623,0
2024-05-15 17:19:50,0,19624,0
2024-05-15 17:19:50,-1,19626,-1
2024-05-15 17:19:50,-1,19626,-1
2024-05-15 17:19:50,-1,19628,-1
2024-05-15 17:19:50,-1,19629,-1
2024-05-15 17:19:51,-1,19631,-1
2024-05-15 17:19:51,-1,19632,-1
2024-05-15 17:19:51,-1,19632,-1
2024-05-15 17:19:51,-1,19634,-1
2024-05-15 17:19:52,-1,19635,-1
2024-05-15 17:19:52,-1,19637,-1
2024-05-15 17:19:52,-1,19638,-1
2024-05-15 17:19:52,0,19640,0
2024-05-15 17:19:52,0,19640,0
2024-05-15 17:19:53,-1,19642,-1
2024-05-15 17:19:53,-1,19643,-1
2024-05-15 17:19:53,-1,19645,-1
2024-05-15 17:19:53,-1,19646,-1
2024-05-15 17:19:53,-1,19648,-1
2024-05-15 17:19:54,-1,19648,-1
2024-05-15 17:19:54,-1,19649,-1
2024-05-15 17:19:54,-1,19651,-1
2024-05-15 17:19:54,-1,19652,-1
2024-05-15 17:19:54,-1,19654,-1
2024-05-15 17:19:55,0,19655,0
2024-05-15 17:19:55,-1,19657,-1
2024-05-15 17:19:55,-1,19657,-1
2024-05-15 17:19:55,-1,19658,-1
2024-05-15 17:19:55,0,19660,0
2024-05-15 17:19:56,0,19661,0
2024-05-15 17:19:56,-1,19663,-1
2024-05-15 17:19:56,-1,19664,-1
2024-05-15 17:19:56,-1,19664,-1
2024-05-15 17:19:56,0,19666,0
2024-05-15 17:19:57,-1,19668,-1
2024-05-15 17:19:57,-1,19669,-1
2024-05-15 17:19:57,0,19671,0
2024-05-15 17:19:57,-1,19672,-1
2024-05-15 17:19:57,-1,19672,-1
2024-05-15 17:19:58,-1,19674,-1
2024-05-15 17:19:58,0,19675,0
2024-05-15 17:19:58,-1,19677,-1
2024-05-15 17:19:58,-1,19678,-1
2024-05-15 17:19:59,-1,19680,-1
2024-05-15 17:19:59,-1,19680,-1
2024-05-15 17:19:59,-1,19680,-1
2024-05-15 17:19:59,0,19681,0
2024-05-15 17:19:59,-1,19683,-1
2024-05-15 17:20:00,-1,19684,-1
2024-05-15 17:20:00,-1,19686,-1
2024-05-15 17:20:00,-1,19687,-1
2024-05-15 17:20:00,-1,19687,-1
2024-05-15 17:20:00,-1,19689,-1
2024-05-15 17:20:01,-1,19690,-1
2024-05-15 17:20:01,-1,19692,-1
2024-05-15 17:20:01,-1,19693,-1
2024-05-15 17:20:01,-1,19695,-1
2024-05-15 17:20:01,-1,19695,-1
2024-05-15 17:20:02,-1,19697,-1
2024-05-15 17:20:02,-1,19698,-1
2024-05-15 17:20:02,-1,19700,-1
2024-05-15 17:20:02,-1,19701,-1
2024-05-15 17:20:02,-1,19701,-1
2024-05-15 17:20:03,-1,19703,-1
2024-05-15 17:20:03,-1,19704,-1
2024-05-15 17:20:03,-1,19706,-1
2024-05-15 17:20:03,-1,19708,-1
2024-05-15 17:20:03,-1,19709,-1
2024-05-15 17:20:04,-1,19711,-1
2024-05-15 17:20:04,-1,19711,-1
2024-05-15 17:20:04,-1,19712,-1
2024-05-15 17:20:04,-1,19714,-1
2024-05-15 17:20:04,-1,19715,-1
2024-05-15 17:20:05,-1,19717,-1
2024-05-15 17:20:05,-1,19717,-1
2024-05-15 17:20:05,0,19718,0
2024-05-15 17:20:05,-1,19720,-1
2024-05-15 17:20:05,-1,19721,-1
2024-05-15 17:20:06,-1,19723,-1
2024-05-15 17:20:06,-1,19725,-1
2024-05-15 17:20:06,-1,19725,-1
2024-05-15 17:20:06,-1,19726,-1
2024-05-15 17:20:06,0,19728,0
2024-05-15 17:20:07,-1,19729,-1
2024-05-15 17:20:07,-1,19730,-1
2024-05-15 17:20:07,0,19732,0
2024-05-15 17:20:07,0,19732,0
2024-05-15 17:20:07,-1,19733,-1
2024-05-15 17:20:08,-1,19735,-1
2024-05-15 17:20:08,-1,19737,-1
2024-05-15 17:20:08,-1,19738,-1
2024-05-15 17:20:08,-1,19738,-1
2024-05-15 17:20:09,-1,19740,-1
2024-05-15 17:20:09,-1,19741,-1
2024-05-15 17:20:09,0,19743,0
2024-05-15 17:20:09,-1,19744,-1
2024-05-15 17:20:09,-1,19746,-1
2024-05-15 17:20:10,-1,19746,-1
2024-05-15 17:20:10,0,19748,0
2024-05-15 17:20:10,-1,19749,-1
2024-05-15 17:20:10,-1,19751,-1
2024-05-15 17:20:10,-1,19752,-1
2024-05-15 17:20:11,-1,19754,-1
2024-05-15 17:20:11,-1,19754,-1
2024-05-15 17:20:11,-1,19755,-1
2024-05-15 17:20:11,-1,19757,-1
2024-05-15 17:20:11,-1,19758,-1
2024-05-15 17:20:12,-1,19760,-1
2024-05-15 17:20:12,-1,19761,-1
2024-05-15 17:20:12,-1,19761,-1
2024-05-15 17:20:12,-1,19763,-1
2024-05-15 17:20:12,0,19765,0
2024-05-15 17:20:13,0,19766,0
2024-05-15 17:20:13,-1,19768,-1
2024-05-15 17:20:13,-1,19768,-1
2024-05-15 17:20:13,0,19769,0
2024-05-15 17:20:13,0,19770,0
2024-05-15 17:20:14,-1,19772,-1
2024-05-15 17:20:14,-1,19773,-1
2024-05-15 17:20:14,-1,19775,-1
2024-05-15 17:20:14,-1,19775,-1
2024-05-15 17:20:14,-1,19777,-1
2024-05-15 17:20:15,-1,19778,-1
2024-05-15 17:20:15,-1,19780,-1
2024-05-15 17:20:15,0,19781,0
2024-05-15 17:20:15,-1,19783,-1
2024-05-15 17:20:16,0,19784,0
2024-05-15 17:20:16,0,19784,0
2024-05-15 17:20:16,-1,19786,-1
2024-05-15 17:20:16,-1,19788,-1
2024-05-15 17:20:16,-1,19789,-1
2024-05-15 17:20:17,-1,19791,-1
2024-05-15 17:20:17,-1,19791,-1
2024-05-15 17:20:17,-1,19792,-1
2024-05-15 17:20:17,-1,19792,-1
2024-05-15 17:20:17,-1,19795,-1
2024-05-15 17:20:18,-1,19795,-1
2024-05-15 17:20:18,-1,19797,-1
2024-05-15 17:20:18,0,19798,0
2024-05-15 17:20:18,-1,19800,-1
2024-05-15 17:20:18,-1,19800,-1
2024-05-15 17:20:19,-1,19801,-1
2024-05-15 17:20:19,-1,19803,-1
2024-05-15 17:20:19,-1,19804,-1
2024-05-15 17:20:19,-1,19806,-1
2024-05-15 17:20:19,-1,19806,-1
2024-05-15 17:20:20,0,19807,0
2024-05-15 17:20:20,-1,19809,-1
2024-05-15 17:20:20,-1,19810,-1
2024-05-15 17:20:20,-1,19812,-1
2024-05-15 17:20:20,-1,19813,-1
2024-05-15 17:20:21,-1,19815,-1
2024-05-15 17:20:21,-1,19815,-1
2024-05-15 17:20:21,-1,19817,-1
2024-05-15 17:20:21,-1,19818,-1
2024-05-15 17:20:21,-1,19820,-1
2024-05-15 17:20:22,-1,19821,-1
2024-05-15 17:20:22,-1,19821,-1
2024-05-15 17:20:22,-1,19823,-1
2024-05-15 17:20:22,-1,19824,-1
2024-05-15 17:20:22,-1,19826,-1
2024-05-15 17:20:23,-1,19827,-1
2024-05-15 17:20:23,-1,19829,-1
2024-05-15 17:20:23,-1,19829,-1
2024-05-15 17:20:23,-1,19830,-1
2024-05-15 17:20:24,-1,19832,-1
2024-05-15 17:20:24,-1,19833,-1
2024-05-15 17:20:24,-1,19835,-1
2024-05-15 17:20:24,-1,19836,-1
2024-05-15 17:20:24,-1,19836,-1
2024-05-15 17:20:25,0,19838,0
2024-05-15 17:20:25,-1,19839,-1
2024-05-15 17:20:25,-1,19841,-1
2024-05-15 17:20:25,-1,19842,-1
2024-05-15 17:20:25,0,19844,0
2024-05-15 17:20:26,0,19844,0
2024-05-15 17:20:26,-1,19845,-1
2024-05-15 17:20:26,-1,19847,-1
2024-05-15 17:20:26,-1,19848,-1
2024-05-15 17:20:26,-1,19850,-1
2024-05-15 17:20:27,-1,19850,-1
2024-05-15 17:20:27,0,19851,0
2024-05-15 17:20:27,-1,19853,-1
2024-05-15 17:20:27,0,19855,0
2024-05-15 17:20:27,-1,19856,-1
2024-05-15 17:20:28,-1,19857,-1
2024-05-15 17:20:28,-1,19857,-1
2024-05-15 17:20:28,-1,19859,-1
2024-05-15 17:20:28,-1,19860,-1
2024-05-15 17:20:28,-1,19862,-1
2024-05-15 17:20:29,-1,19863,-1
2024-05-15 17:20:29,-1,19865,-1
2024-05-15 17:20:29,-1,19865,-1
2024-05-15 17:20:29,-1,19867,-1
2024-05-15 17:20:29,0,19868,0
2024-05-15 17:20:30,-1,19870,-1
2024-05-15 17:20:30,-1,19871,-1
2024-05-15 17:20:30,-1,19873,-1
2024-05-15 17:20:30,-1,19873,-1
2024-05-15 17:20:30,-1,19874,-1
2024-05-15 17:20:31,-1,19876,-1
2024-05-15 17:20:31,-1,19877,-1
2024-05-15 17:20:31,-1,19879,-1
2024-05-15 17:20:31,-1,19880,-1
2024-05-15 17:20:32,-1,19880,-1
2024-05-15 17:20:32,0,19881,0
2024-05-15 17:20:32,-1,19883,-1
2024-05-15 17:20:32,-1,19885,-1
2024-05-15 17:20:32,-1,19886,-1
2024-05-15 17:20:33,-1,19886,-1
2024-05-15 17:20:33,-1,19888,-1
2024-05-15 17:20:33,-1,19889,-1
2024-05-15 17:20:33,-1,19891,-1
2024-05-15 17:20:33,-1,19892,-1
2024-05-15 17:20:34,-1,19894,-1
2024-05-15 17:20:34,-1,19895,-1
2024-05-15 17:20:34,-1,19895,-1
2024-05-15 17:20:34,-1,19897,-1
2024-05-15 17:20:34,-1,19898,-1
2024-05-15 17:20:35,-1,19900,-1
2024-05-15 17:20:35,0,19902,0
2024-05-15 17:20:35,-1,19903,-1
2024-05-15 17:20:35,-1,19903,-1
2024-05-15 17:20:35,-1,19905,-1
2024-05-15 17:20:36,-1,19906,-1
2024-05-15 17:20:36,-1,19908,-1
2024-05-15 17:20:36,-1,19909,-1
2024-05-15 17:20:36,-1,19910,-1
2024-05-15 17:20:36,-1,19910,-1
2024-05-15 17:20:37,-1,19912,-1
2024-05-15 17:20:37,-1,19914,-1
2024-05-15 17:20:37,-1,19915,-1
2024-05-15 17:20:37,0,19917,0
2024-05-15 17:20:38,-1,19918,-1
2024-05-15 17:20:38,-1,19918,-1
2024-05-15 17:20:38,-1,19920,-1
2024-05-15 17:20:38,-1,19921,-1
2024-05-15 17:20:38,-1,19923,-1
2024-05-15 17:20:39,-1,19923,-1
2024-05-15 17:20:39,-1,19924,-1
2024-05-15 17:20:39,0,19926,0
2024-05-15 17:20:39,-1,19926,-1
2024-05-15 17:20:39,-1,19927,-1
2024-05-15 17:20:40,-1,19929,-1
2024-05-15 17:20:40,-1,19930,-1
2024-05-15 17:20:40,-1,19931,-1
2024-05-15 17:20:40,-1,19933,-1
2024-05-15 17:20:40,-1,19935,-1
2024-05-15 17:20:41,-1,19935,-1
2024-05-15 17:20:41,-1,19936,-1
2024-05-15 17:20:41,-1,19938,-1
2024-05-15 17:20:41,-1,19939,-1
2024-05-15 17:20:41,-1,19941,-1
2024-05-15 17:20:42,0,19942,0
2024-05-15 17:20:42,0,19942,0
2024-05-15 17:20:42,-1,19944,-1
2024-05-15 17:20:42,-1,19945,-1
2024-05-15 17:20:42,-1,19947,-1
2024-05-15 17:20:43,-1,19948,-1
2024-05-15 17:20:43,-1,19948,-1
2024-05-15 17:20:43,-1,19950,-1
2024-05-15 17:20:43,-1,19951,-1
2024-05-15 17:20:43,-1,19953,-1
2024-05-15 17:20:44,-1,19954,-1
2024-05-15 17:20:44,-1,19956,-1
2024-05-15 17:20:44,-1,19957,-1
2024-05-15 17:20:44,-1,19957,-1
2024-05-15 17:20:44,-1,19959,-1
2024-05-15 17:20:45,-1,19960,-1
2024-05-15 17:20:45,-1,19962,-1
2024-05-15 17:20:45,-1,19963,-1
2024-05-15 17:20:45,0,19965,0
2024-05-15 17:20:46,0,19965,0
2024-05-15 17:20:46,-1,19966,-1
2024-05-15 17:20:46,-1,19968,-1
2024-05-15 17:20:46,-1,19969,-1
2024-05-15 17:20:46,-1,19971,-1
2024-05-15 17:20:47,-1,19972,-1
2024-05-15 17:20:47,-1,19972,-1
2024-05-15 17:20:47,-1,19974,-1
2024-05-15 17:20:47,-1,19975,-1
2024-05-15 17:20:47,0,19977,0
2024-05-15 17:20:48,0,19978,0
2024-05-15 17:20:48,-1,19980,-1
2024-05-15 17:20:48,-1,19980,-1
2024-05-15 17:20:48,-1,19982,-1
2024-05-15 17:20:48,-1,19983,-1
2024-05-15 17:20:49,-1,19985,-1
2024-05-15 17:20:49,-1,19986,-1
2024-05-15 17:20:49,0,19988,0
2024-05-15 17:20:49,0,19988,0
2024-05-15 17:20:49,-1,19989,-1
2024-05-15 17:20:50,-1,19991,-1
2024-05-15 17:20:50,-1,19992,-1
2024-05-15 17:20:50,-1,19994,-1
2024-05-15 17:20:50,-1,19994,-1
2024-05-15 17:20:50,-1,19995,-1
2024-05-15 17:20:51,-1,19997,-1
2024-05-15 17:20:51,-1,19998,-1
2024-05-15 17:20:51,0,19999,0
2024-05-15 17:20:51,0,20001,0
2024-05-15 17:20:51,0,20001,0
2024-05-15 17:20:52,0,20003,0
2024-05-15 17:20:52,-1,20004,-1
2024-05-15 17:20:52,-1,20006,-1
2024-05-15 17:20:52,-1,20007,-1
2024-05-15 17:20:52,-1,20007,-1
2024-05-15 17:20:53,-1,20009,-1
2024-05-15 17:20:53,-1,20010,-1
2024-05-15 17:20:53,-1,20012,-1
2024-05-15 17:20:53,-1,20013,-1
2024-05-15 17:20:54,-1,20015,-1
2024-05-15 17:20:54,-1,20015,-1
2024-05-15 17:20:54,-1,20016,-1
2024-05-15 17:20:54,-1,20018,-1
2024-05-15 17:20:54,-1,20019,-1
2024-05-15 17:20:55,-1,20021,-1
2024-05-15 17:20:55,-1,20021,-1
2024-05-15 17:20:55,-1,20022,-1
2024-05-15 17:20:55,-1,20024,-1
2024-05-15 17:20:55,-1,20025,-1
2024-05-15 17:20:56,-1,20027,-1
2024-05-15 17:20:56,-1,20028,-1
2024-05-15 17:20:56,-1,20030,-1
2024-05-15 17:20:56,-1,20030,-1
2024-05-15 17:20:56,-1,20031,-1
2024-05-15 17:20:57,-1,20031,-1
2024-05-15 17:20:57,-1,20033,-1
2024-05-15 17:20:57,-1,20034,-1
2024-05-15 17:20:57,-1,20036,-1
2024-05-15 17:20:57,0,20038,0
2024-05-15 17:20:58,0,20038,0
2024-05-15 17:20:58,-1,20039,-1
2024-05-15 17:20:58,-1,20041,-1
2024-05-15 17:20:58,-1,20042,-1
2024-05-15 17:20:58,-1,20044,-1
2024-05-15 17:20:59,-1,20044,-1
2024-05-15 17:20:59,-1,20045,-1
2024-05-15 17:20:59,-1,20046,-1
2024-05-15 17:20:59,-1,20048,-1
2024-05-15 17:20:59,-1,20049,-1
2024-05-15 17:21:00,-1,20049,-1
2024-05-15 17:21:00,-1,20053,-1
2024-05-15 17:21:00,-1,20053,-1
2024-05-15 17:21:00,-1,20056,-1
2024-05-15 17:21:00,-1,20057,-1
2024-05-15 17:21:01,-1,20057,-1
2024-05-15 17:21:01,-1,20057,-1
2024-05-15 17:21:01,-1,20059,-1
2024-05-15 17:21:01,-1,20060,-1
2024-05-15 17:21:02,-1,20062,-1
2024-05-15 17:21:02,-1,20063,-1
2024-05-15 17:21:02,0,20065,0
2024-05-15 17:21:02,0,20065,0
2024-05-15 17:21:02,0,20066,0
2024-05-15 17:21:03,-1,20068,-1
2024-05-15 17:21:03,-1,20069,-1
2024-05-15 17:21:03,0,20071,0
2024-05-15 17:21:03,0,20071,0
2024-05-15 17:21:03,-1,20072,-1
2024-05-15 17:21:04,0,20074,0
2024-05-15 17:21:04,-1,20075,-1
2024-05-15 17:21:04,-1,20077,-1
2024-05-15 17:21:04,-1,20078,-1
2024-05-15 17:21:04,-1,20078,-1
2024-05-15 17:21:05,-1,20080,-1
2024-05-15 17:21:05,-1,20081,-1
2024-05-15 17:21:05,-1,20083,-1
2024-05-15 17:21:05,-1,20084,-1
2024-05-15 17:21:05,-1,20086,-1
2024-05-15 17:21:06,-1,20086,-1
2024-05-15 17:21:06,-1,20087,-1
2024-05-15 17:21:06,-1,20089,-1
2024-05-15 17:21:06,0,20090,0
2024-05-15 17:21:06,-1,20092,-1
2024-05-15 17:21:07,-1,20092,-1
2024-05-15 17:21:07,-1,20093,-1
2024-05-15 17:21:07,-1,20095,-1
2024-05-15 17:21:07,-1,20096,-1
2024-05-15 17:21:07,-1,20098,-1
2024-05-15 17:21:08,-1,20099,-1
2024-05-15 17:21:08,-1,20099,-1
2024-05-15 17:21:08,-1,20101,-1
2024-05-15 17:21:08,-1,20103,-1
2024-05-15 17:21:08,-1,20104,-1
2024-05-15 17:21:09,-1,20106,-1
2024-05-15 17:21:09,-1,20107,-1
2024-05-15 17:21:09,-1,20107,-1
2024-05-15 17:21:09,-1,20109,-1
2024-05-15 17:21:10,-1,20110,-1
2024-05-15 17:21:10,0,20112,0
2024-05-15 17:21:10,-1,20113,-1
2024-05-15 17:21:10,-1,20113,-1
2024-05-15 17:21:10,-1,20114,-1
2024-05-15 17:21:11,-1,20116,-1
2024-05-15 17:21:11,-1,20117,-1
2024-05-15 17:21:11,-1,20119,-1
2024-05-15 17:21:11,0,20121,0
2024-05-15 17:21:11,0,20121,0
2024-05-15 17:21:12,-1,20122,-1
2024-05-15 17:21:12,0,20125,0
2024-05-15 17:21:12,0,20125,0
2024-05-15 17:21:12,-1,20127,-1
2024-05-15 17:21:12,-1,20128,-1
2024-05-15 17:21:13,-1,20128,-1
2024-05-15 17:21:13,-1,20130,-1
2024-05-15 17:21:13,-1,20131,-1
2024-05-15 17:21:13,0,20133,0
2024-05-15 17:21:13,-1,20134,-1
2024-05-15 17:21:14,-1,20134,-1
2024-05-15 17:21:14,-1,20136,-1
2024-05-15 17:21:14,-1,20137,-1
2024-05-15 17:21:14,0,20139,0
2024-05-15 17:21:14,-1,20140,-1
2024-05-15 17:21:15,-1,20140,-1
2024-05-15 17:21:15,-1,20142,-1
2024-05-15 17:21:15,-1,20143,-1
2024-05-15 17:21:15,0,20145,0
2024-05-15 17:21:15,-1,20146,-1
2024-05-15 17:21:16,-1,20148,-1
2024-05-15 17:21:16,-1,20149,-1
2024-05-15 17:21:16,-1,20149,-1
2024-05-15 17:21:16,-1,20151,-1
2024-05-15 17:21:16,0,20153,0
2024-05-15 17:21:17,-1,20154,-1
2024-05-15 17:21:17,-1,20156,-1
2024-05-15 17:21:17,-1,20157,-1
2024-05-15 17:21:17,-1,20157,-1
2024-05-15 17:21:18,-1,20159,-1
2024-05-15 17:21:18,-1,20160,-1
2024-05-15 17:21:18,-1,20162,-1
2024-05-15 17:21:18,-1,20163,-1
2024-05-15 17:21:18,-1,20165,-1
2024-05-15 17:21:19,-1,20165,-1
2024-05-15 17:21:19,-1,20166,-1
2024-05-15 17:21:19,-1,20168,-1
2024-05-15 17:21:19,-1,20169,-1
2024-05-15 17:21:19,-1,20171,-1
2024-05-15 17:21:20,-1,20172,-1
2024-05-15 17:21:20,-1,20172,-1
2024-05-15 17:21:20,-1,20174,-1
2024-05-15 17:21:20,-1,20175,-1
2024-05-15 17:21:20,-1,20177,-1
2024-05-15 17:21:21,-1,20178,-1
2024-05-15 17:21:21,-1,20180,-1
2024-05-15 17:21:21,-1,20180,-1
2024-05-15 17:21:21,-1,20181,-1
2024-05-15 17:21:21,-1,20183,-1
2024-05-15 17:21:22,-1,20184,-1
2024-05-15 17:21:22,-1,20186,-1
2024-05-15 17:21:22,-1,20187,-1
2024-05-15 17:21:22,-1,20187,-1
2024-05-15 17:21:22,-1,20189,-1
2024-05-15 17:21:23,-1,20190,-1
2024-05-15 17:21:23,-1,20192,-1
2024-05-15 17:21:23,-1,20193,-1
2024-05-15 17:21:23,-1,20193,-1
2024-05-15 17:21:23,-1,20195,-1
2024-05-15 17:21:24,-1,20196,-1
2024-05-15 17:21:24,-1,20198,-1
2024-05-15 17:21:24,-1,20199,-1
