"Time","Wl-ShootingVoltage","Wl-Depth","Wl-ShootingVoltage"
2024-05-15 19:24:03,0.84,19301,0.84
2024-05-15 19:24:03,0.84,19301,0.84
2024-05-15 19:24:03,0.84,19302,0.84
2024-05-15 19:24:04,0.84,19303,0.84
2024-05-15 19:24:04,0.84,19305,0.84
2024-05-15 19:24:04,0.84,19306,0.84
2024-05-15 19:24:04,0.84,19306,0.84
2024-05-15 19:24:05,1.3,19307,1.3
2024-05-15 19:24:05,0.84,19309,0.84
2024-05-15 19:24:05,0.84,19310,0.84
2024-05-15 19:24:05,1.3,19312,1.3
2024-05-15 19:24:05,0.84,19313,0.84
2024-05-15 19:24:06,0.84,19313,0.84
2024-05-15 19:24:06,0.84,19315,0.84
2024-05-15 19:24:06,0.84,19316,0.84
2024-05-15 19:24:06,0.84,19317,0.84
2024-05-15 19:24:06,0.84,19319,0.84
2024-05-15 19:24:07,0.84,19320,0.84
2024-05-15 19:24:07,0.84,19320,0.84
2024-05-15 19:24:07,0.84,19322,0.84
2024-05-15 19:24:07,0.84,19323,0.84
2024-05-15 19:24:07,0.84,19325,0.84
2024-05-15 19:24:08,0.84,19326,0.84
2024-05-15 19:24:08,0.84,19327,0.84
2024-05-15 19:24:08,0.84,19327,0.84
2024-05-15 19:24:08,0.84,19329,0.84
2024-05-15 19:24:08,1.3,19330,1.3
2024-05-15 19:24:09,0.84,19332,0.84
2024-05-15 19:24:09,0.84,19333,0.84
2024-05-15 19:24:09,0.84,19334,0.84
2024-05-15 19:24:09,0.84,19334,0.84
2024-05-15 19:24:09,0.84,19336,0.84
2024-05-15 19:24:10,0.84,19337,0.84
2024-05-15 19:24:10,1.3,19339,1.3
2024-05-15 19:24:10,0.84,19340,0.84
2024-05-15 19:24:10,1.3,19340,1.3
2024-05-15 19:24:10,0.84,19341,0.84
2024-05-15 19:24:11,1.3,19343,1.3
2024-05-15 19:24:11,0.84,19344,0.84
2024-05-15 19:24:11,1.3,19346,1.3
2024-05-15 19:24:11,0.84,19347,0.84
2024-05-15 19:24:11,0.84,19347,0.84
2024-05-15 19:24:12,0.84,19348,0.84
2024-05-15 19:24:12,0.84,19350,0.84
2024-05-15 19:24:12,0.84,19351,0.84
2024-05-15 19:24:12,1.3,19352,1.3
2024-05-15 19:24:13,1.3,19352,1.3
2024-05-15 19:24:13,0.84,19354,0.84
2024-05-15 19:24:13,0.84,19355,0.84
2024-05-15 19:24:13,1.3,19357,1.3
2024-05-15 19:24:13,0.84,19358,0.84
2024-05-15 19:24:14,0.84,19360,0.84
2024-05-15 19:24:14,0.84,19360,0.84
2024-05-15 19:24:14,0.84,19361,0.84
2024-05-15 19:24:14,0.84,19362,0.84
2024-05-15 19:24:14,0.84,19364,0.84
2024-05-15 19:24:15,0.84,19365,0.84
2024-05-15 19:24:15,0.84,19365,0.84
2024-05-15 19:24:15,0.84,19367,0.84
2024-05-15 19:24:15,1.3,19368,1.3
2024-05-15 19:24:15,0.84,19369,0.84
2024-05-15 19:24:16,0.84,19371,0.84
2024-05-15 19:24:16,1.3,19372,1.3
2024-05-15 19:24:16,1.3,19372,1.3
2024-05-15 19:24:16,1.3,19374,1.3
2024-05-15 19:24:16,1.3,19375,1.3
2024-05-15 19:24:17,0.84,19377,0.84
2024-05-15 19:24:17,1.3,19378,1.3
2024-05-15 19:24:17,0.42,19379,0.42
2024-05-15 19:24:17,0.42,19379,0.42
2024-05-15 19:24:17,0.84,19381,0.84
2024-05-15 19:24:18,1.3,19382,1.3
2024-05-15 19:24:18,0.84,19384,0.84
2024-05-15 19:24:18,1.3,19385,1.3
2024-05-15 19:24:18,1.3,19385,1.3
2024-05-15 19:24:18,0.84,19386,0.84
2024-05-15 19:24:19,1.3,19388,1.3
2024-05-15 19:24:19,0.84,19389,0.84
2024-05-15 19:24:19,0.84,19391,0.84
2024-05-15 19:24:19,0.84,19392,0.84
2024-05-15 19:24:20,0.84,19392,0.84
2024-05-15 19:24:20,1.3,19394,1.3
2024-05-15 19:24:20,0.84,19395,0.84
2024-05-15 19:24:20,0.84,19396,0.84
2024-05-15 19:24:20,0.84,19398,0.84
2024-05-15 19:24:21,1.3,19399,1.3
2024-05-15 19:24:21,0.84,19401,0.84
2024-05-15 19:24:21,0.84,19401,0.84
2024-05-15 19:24:21,0.84,19402,0.84
2024-05-15 19:24:21,0.84,19404,0.84
2024-05-15 19:24:22,0.84,19405,0.84
2024-05-15 19:24:22,0.84,19406,0.84
2024-05-15 19:24:22,0.84,19406,0.84
2024-05-15 19:24:22,0.84,19408,0.84
2024-05-15 19:24:22,0.84,19409,0.84
2024-05-15 19:24:23,1.3,19411,1.3
2024-05-15 19:24:23,1.3,19412,1.3
2024-05-15 19:24:23,0.84,19413,0.84
2024-05-15 19:24:23,0.84,19413,0.84
2024-05-15 19:24:23,0.84,19415,0.84
2024-05-15 19:24:24,0.84,19416,0.84
2024-05-15 19:24:24,0.84,19418,0.84
2024-05-15 19:24:24,0.84,19419,0.84
2024-05-15 19:24:24,0.84,19421,0.84
2024-05-15 19:24:24,0.84,19421,0.84
2024-05-15 19:24:25,1.3,19422,1.3
2024-05-15 19:24:25,1.3,19423,1.3
2024-05-15 19:24:25,0.84,19425,0.84
2024-05-15 19:24:25,0.84,19426,0.84
2024-05-15 19:24:25,0.84,19426,0.84
2024-05-15 19:24:26,1.3,19428,1.3
2024-05-15 19:24:26,0.84,19429,0.84
2024-05-15 19:24:26,1.3,19431,1.3
2024-05-15 19:24:26,0.84,19432,0.84
2024-05-15 19:24:27,0.84,19433,0.84
2024-05-15 19:24:27,0.84,19435,0.84
2024-05-15 19:24:27,0.84,19435,0.84
2024-05-15 19:24:27,0.84,19435,0.84
2024-05-15 19:24:27,0.84,19436,0.84
2024-05-15 19:24:28,-1,19438,-1
2024-05-15 19:24:28,0,19439,0
2024-05-15 19:24:28,0.42,19440,0.42
2024-05-15 19:24:28,0.42,19440,0.42
2024-05-15 19:24:28,0.42,19442,0.42
2024-05-15 19:24:29,0.42,19443,0.42
2024-05-15 19:24:29,0,19445,0
2024-05-15 19:24:29,0.84,19446,0.84
2024-05-15 19:24:29,0.84,19448,0.84
2024-05-15 19:24:29,0.84,19448,0.84
2024-05-15 19:24:30,0.84,19449,0.84
2024-05-15 19:24:30,0.84,19450,0.84
2024-05-15 19:24:30,1.3,19452,1.3
2024-05-15 19:24:30,0.84,19453,0.84
2024-05-15 19:24:30,0.84,19453,0.84
2024-05-15 19:24:31,0.84,19455,0.84
2024-05-15 19:24:31,0.84,19456,0.84
2024-05-15 19:24:31,0.84,19457,0.84
2024-05-15 19:24:31,0.84,19459,0.84
2024-05-15 19:24:31,0.84,19460,0.84
2024-05-15 19:24:32,0.84,19460,0.84
2024-05-15 19:24:32,0.84,19462,0.84
2024-05-15 19:24:32,1.3,19463,1.3
2024-05-15 19:24:32,0.84,19465,0.84
2024-05-15 19:24:32,0.84,19466,0.84
2024-05-15 19:24:33,1.3,19467,1.3
2024-05-15 19:24:33,1.3,19467,1.3
2024-05-15 19:24:33,0.84,19469,0.84
2024-05-15 19:24:33,0.84,19470,0.84
2024-05-15 19:24:33,0.84,19472,0.84
2024-05-15 19:24:34,0.84,19473,0.84
2024-05-15 19:24:34,0.84,19474,0.84
2024-05-15 19:24:34,0.84,19474,0.84
2024-05-15 19:24:34,0.84,19476,0.84
2024-05-15 19:24:34,1.3,19477,1.3
2024-05-15 19:24:35,0.84,19479,0.84
2024-05-15 19:24:35,0.84,19480,0.84
2024-05-15 19:24:35,0.84,19480,0.84
2024-05-15 19:24:35,0.84,19482,0.84
2024-05-15 19:24:36,0.84,19483,0.84
2024-05-15 19:24:36,1.3,19484,1.3
2024-05-15 19:24:36,0.84,19486,0.84
2024-05-15 19:24:36,0.84,19487,0.84
2024-05-15 19:24:36,0.84,19489,0.84
2024-05-15 19:24:37,0.84,19489,0.84
2024-05-15 19:24:37,0.84,19490,0.84
2024-05-15 19:24:37,0.84,19492,0.84
2024-05-15 19:24:37,0.84,19493,0.84
2024-05-15 19:24:37,0.84,19494,0.84
2024-05-15 19:24:38,0.84,19496,0.84
2024-05-15 19:24:38,0.84,19496,0.84
2024-05-15 19:24:38,0.84,19497,0.84
2024-05-15 19:24:38,0.84,19499,0.84
2024-05-15 19:24:38,0.84,19500,0.84
2024-05-15 19:24:39,1.3,19501,1.3
2024-05-15 19:24:39,0.84,19503,0.84
2024-05-15 19:24:39,0.84,19503,0.84
2024-05-15 19:24:39,1.3,19504,1.3
2024-05-15 19:24:39,0.84,19506,0.84
2024-05-15 19:24:40,0.84,19507,0.84
2024-05-15 19:24:40,1.3,19508,1.3
2024-05-15 19:24:40,0.84,19510,0.84
2024-05-15 19:24:40,0.84,19510,0.84
2024-05-15 19:24:40,0.84,19511,0.84
2024-05-15 19:24:41,0.84,19513,0.84
2024-05-15 19:24:41,0.84,19514,0.84
2024-05-15 19:24:41,1.3,19516,1.3
2024-05-15 19:24:41,0.84,19517,0.84
2024-05-15 19:24:41,0.84,19517,0.84
2024-05-15 19:24:42,1.3,19518,1.3
2024-05-15 19:24:42,0.84,19520,0.84
2024-05-15 19:24:42,1.3,19521,1.3
2024-05-15 19:24:42,0.84,19523,0.84
2024-05-15 19:24:43,0.84,19523,0.84
2024-05-15 19:24:43,0.84,19524,0.84
2024-05-15 19:24:43,1.3,19525,1.3
2024-05-15 19:24:43,0.84,19527,0.84
2024-05-15 19:24:43,0.84,19528,0.84
2024-05-15 19:24:44,0.84,19529,0.84
2024-05-15 19:24:44,0.84,19529,0.84
2024-05-15 19:24:44,0.84,19531,0.84
2024-05-15 19:24:44,0.84,19532,0.84
2024-05-15 19:24:44,1.3,19534,1.3
2024-05-15 19:24:45,0.84,19535,0.84
2024-05-15 19:24:45,0.84,19537,0.84
2024-05-15 19:24:45,0.84,19537,0.84
2024-05-15 19:24:45,0.84,19538,0.84
2024-05-15 19:24:45,1.3,19539,1.3
2024-05-15 19:24:46,0.84,19541,0.84
2024-05-15 19:24:46,0.84,19542,0.84
2024-05-15 19:24:46,0.84,19544,0.84
2024-05-15 19:24:46,0.84,19544,0.84
2024-05-15 19:24:46,0.84,19545,0.84
2024-05-15 19:24:47,0.84,19546,0.84
2024-05-15 19:24:47,0.84,19548,0.84
2024-05-15 19:24:47,0.84,19549,0.84
2024-05-15 19:24:47,0.84,19549,0.84
2024-05-15 19:24:47,0.84,19551,0.84
2024-05-15 19:24:48,1.3,19552,1.3
2024-05-15 19:24:48,1.3,19552,1.3
2024-05-15 19:24:48,0.84,19554,0.84
2024-05-15 19:24:48,0.84,19555,0.84
2024-05-15 19:24:48,1.3,19556,1.3
2024-05-15 19:24:49,0.84,19558,0.84
2024-05-15 19:24:49,0.84,19558,0.84
2024-05-15 19:24:49,0.84,19559,0.84
2024-05-15 19:24:49,1.3,19561,1.3
2024-05-15 19:24:50,0.84,19562,0.84
2024-05-15 19:24:50,1.3,19564,1.3
2024-05-15 19:24:50,0.84,19565,0.84
2024-05-15 19:24:50,0.84,19565,0.84
2024-05-15 19:24:50,0.84,19566,0.84
2024-05-15 19:24:51,0.84,19568,0.84
2024-05-15 19:24:51,1.3,19569,1.3
2024-05-15 19:24:51,1.3,19571,1.3
2024-05-15 19:24:51,1.3,19572,1.3
2024-05-15 19:24:51,1.3,19572,1.3
2024-05-15 19:24:52,0.84,19574,0.84
2024-05-15 19:24:52,0.84,19575,0.84
2024-05-15 19:24:52,0.84,19576,0.84
2024-05-15 19:24:52,0.84,19578,0.84
2024-05-15 19:24:52,0.84,19579,0.84
2024-05-15 19:24:53,0.84,19579,0.84
2024-05-15 19:24:53,0.84,19581,0.84
2024-05-15 19:24:53,1.3,19582,1.3
2024-05-15 19:24:53,0.84,19583,0.84
2024-05-15 19:24:53,0.84,19585,0.84
2024-05-15 19:24:54,1.3,19586,1.3
2024-05-15 19:24:54,1.3,19586,1.3
2024-05-15 19:24:54,0.84,19588,0.84
2024-05-15 19:24:54,0.84,19589,0.84
2024-05-15 19:24:54,0.84,19591,0.84
2024-05-15 19:24:55,0.84,19592,0.84
2024-05-15 19:24:55,0.84,19592,0.84
2024-05-15 19:24:55,1.3,19594,1.3
2024-05-15 19:24:55,0.84,19595,0.84
2024-05-15 19:24:55,0.84,19596,0.84
2024-05-15 19:24:56,1.3,19598,1.3
2024-05-15 19:24:56,0.84,19599,0.84
2024-05-15 19:24:56,0.84,19599,0.84
2024-05-15 19:24:56,0.84,19601,0.84
2024-05-15 19:24:56,1.3,19602,1.3
2024-05-15 19:24:57,0.84,19603,0.84
2024-05-15 19:24:57,0.84,19605,0.84
2024-05-15 19:24:57,0.84,19606,0.84
2024-05-15 19:24:57,0.84,19606,0.84
2024-05-15 19:24:58,0.84,19608,0.84
2024-05-15 19:24:58,1.3,19609,1.3
2024-05-15 19:24:58,0.84,19610,0.84
2024-05-15 19:24:58,1.3,19612,1.3
2024-05-15 19:24:58,1.3,19612,1.3
2024-05-15 19:24:59,0.84,19613,0.84
2024-05-15 19:24:59,0.84,19615,0.84
2024-05-15 19:24:59,0.84,19616,0.84
2024-05-15 19:24:59,0.84,19618,0.84
2024-05-15 19:24:59,0.84,19619,0.84
2024-05-15 19:25:00,0.84,19619,0.84
2024-05-15 19:25:00,0.84,19620,0.84
2024-05-15 19:25:00,0.84,19622,0.84
2024-05-15 19:25:00,0.84,19623,0.84
2024-05-15 19:25:00,0.84,19625,0.84
2024-05-15 19:25:01,0.84,19626,0.84
2024-05-15 19:25:01,0.84,19626,0.84
2024-05-15 19:25:01,1.3,19628,1.3
2024-05-15 19:25:01,1.3,19629,1.3
2024-05-15 19:25:01,1.3,19630,1.3
2024-05-15 19:25:02,0.84,19632,0.84
2024-05-15 19:25:02,1.3,19633,1.3
2024-05-15 19:25:02,1.3,19633,1.3
2024-05-15 19:25:02,0.84,19635,0.84
2024-05-15 19:25:02,0.84,19636,0.84
2024-05-15 19:25:03,0.84,19638,0.84
2024-05-15 19:25:03,0.84,19639,0.84
2024-05-15 19:25:03,0.84,19639,0.84
2024-05-15 19:25:03,1.3,19640,1.3
2024-05-15 19:25:03,1.3,19642,1.3
2024-05-15 19:25:04,1.3,19643,1.3
2024-05-15 19:25:04,0.84,19645,0.84
2024-05-15 19:25:04,0.84,19646,0.84
2024-05-15 19:25:04,0.84,19646,0.84
2024-05-15 19:25:04,0.84,19647,0.84
2024-05-15 19:25:05,1.3,19649,1.3
2024-05-15 19:25:05,0.84,19650,0.84
2024-05-15 19:25:05,0.84,19652,0.84
2024-05-15 19:25:05,0.84,19652,0.84
2024-05-15 19:25:06,0.84,19653,0.84
2024-05-15 19:25:06,1.3,19655,1.3
2024-05-15 19:25:06,0.84,19656,0.84
2024-05-15 19:25:06,0.84,19657,0.84
2024-05-15 19:25:06,0.84,19657,0.84
2024-05-15 19:25:07,0.84,19659,0.84
2024-05-15 19:25:07,0.84,19660,0.84
2024-05-15 19:25:07,1.3,19662,1.3
2024-05-15 19:25:07,1.3,19663,1.3
2024-05-15 19:25:07,0.84,19665,0.84
2024-05-15 19:25:08,0.84,19666,0.84
2024-05-15 19:25:08,0.84,19666,0.84
2024-05-15 19:25:08,1.3,19667,1.3
2024-05-15 19:25:08,0.84,19669,0.84
2024-05-15 19:25:08,0.84,19670,0.84
2024-05-15 19:25:09,1.3,19672,1.3
2024-05-15 19:25:09,0.84,19673,0.84
2024-05-15 19:25:09,0.84,19673,0.84
2024-05-15 19:25:09,1.3,19675,1.3
2024-05-15 19:25:09,1.3,19676,1.3
2024-05-15 19:25:10,1.3,19677,1.3
2024-05-15 19:25:10,1.3,19679,1.3
2024-05-15 19:25:10,0.84,19680,0.84
2024-05-15 19:25:10,0.84,19680,0.84
2024-05-15 19:25:10,1.3,19682,1.3
2024-05-15 19:25:11,0.84,19683,0.84
2024-05-15 19:25:11,0.84,19685,0.84
2024-05-15 19:25:11,1.3,19686,1.3
2024-05-15 19:25:11,1.3,19686,1.3
2024-05-15 19:25:11,1.3,19687,1.3
2024-05-15 19:25:12,1.3,19687,1.3
2024-05-15 19:25:12,0.84,19689,0.84
2024-05-15 19:25:12,0.84,19690,0.84
2024-05-15 19:25:12,0.84,19692,0.84
2024-05-15 19:25:12,1.3,19694,1.3
2024-05-15 19:25:13,1.3,19694,1.3
2024-05-15 19:25:13,1.3,19694,1.3
2024-05-15 19:25:13,1.3,19696,1.3
2024-05-15 19:25:13,0.84,19697,0.84
2024-05-15 19:25:13,1.3,19699,1.3
2024-05-15 19:25:14,0.84,19700,0.84
2024-05-15 19:25:14,0.84,19700,0.84
2024-05-15 19:25:14,0.84,19701,0.84
2024-05-15 19:25:14,1.3,19703,1.3
2024-05-15 19:25:15,0.84,19704,0.84
2024-05-15 19:25:15,0.84,19706,0.84
2024-05-15 19:25:15,0.84,19707,0.84
2024-05-15 19:25:15,0.84,19707,0.84
2024-05-15 19:25:15,1.3,19709,1.3
2024-05-15 19:25:16,1.3,19710,1.3
2024-05-15 19:25:16,1.3,19711,1.3
2024-05-15 19:25:16,0.84,19713,0.84
2024-05-15 19:25:16,0.84,19713,0.84
2024-05-15 19:25:16,0.84,19714,0.84
2024-05-15 19:25:17,0.84,19716,0.84
2024-05-15 19:25:17,0.84,19717,0.84
2024-05-15 19:25:17,0.84,19719,0.84
2024-05-15 19:25:17,1.3,19720,1.3
2024-05-15 19:25:17,1.3,19720,1.3
2024-05-15 19:25:18,0.84,19721,0.84
2024-05-15 19:25:18,0.84,19723,0.84
2024-05-15 19:25:18,1.3,19724,1.3
2024-05-15 19:25:18,0.84,19726,0.84
2024-05-15 19:25:18,0.84,19727,0.84
2024-05-15 19:25:19,0.84,19727,0.84
2024-05-15 19:25:19,0.84,19729,0.84
2024-05-15 19:25:19,0.84,19730,0.84
2024-05-15 19:25:19,0.84,19731,0.84
2024-05-15 19:25:19,1.3,19733,1.3
2024-05-15 19:25:20,0.84,19734,0.84
2024-05-15 19:25:20,0.84,19734,0.84
2024-05-15 19:25:20,0.84,19736,0.84
2024-05-15 19:25:20,0.84,19737,0.84
2024-05-15 19:25:20,0.84,19739,0.84
2024-05-15 19:25:21,1.3,19740,1.3
2024-05-15 19:25:21,0.84,19741,0.84
2024-05-15 19:25:21,0.84,19741,0.84
2024-05-15 19:25:21,0.84,19743,0.84
2024-05-15 19:25:22,0.84,19744,0.84
2024-05-15 19:25:22,1.3,19746,1.3
2024-05-15 19:25:22,0.84,19747,0.84
2024-05-15 19:25:22,0.84,19748,0.84
2024-05-15 19:25:22,0.84,19748,0.84
2024-05-15 19:25:23,0.84,19750,0.84
2024-05-15 19:25:23,1.3,19751,1.3
2024-05-15 19:25:23,0.84,19753,0.84
2024-05-15 19:25:23,0.84,19754,0.84
2024-05-15 19:25:23,0.84,19754,0.84
2024-05-15 19:25:24,1.3,19755,1.3
