"Time","Wl-ShootingVoltage","Wl-Depth","Wl-ShootingVoltage"
2024-05-16 03:26:02,-1,20421,-1
2024-05-16 03:26:02,-1,20420,-1
2024-05-16 03:26:02,-1,20420,-1
2024-05-16 03:26:02,-1,20420,-1
2024-05-16 03:26:02,-1,20420,-1
2024-05-16 03:26:03,-1,20420,-1
2024-05-16 03:26:03,-1,20420,-1
2024-05-16 03:26:03,-1,20420,-1
2024-05-16 03:26:03,-1,20420,-1
2024-05-16 03:26:04,-1,20420,-1
2024-05-16 03:26:04,-1,20419,-1
2024-05-16 03:26:04,-1,20419,-1
2024-05-16 03:26:04,-1,20419,-1
2024-05-16 03:26:04,-1,20419,-1
2024-05-16 03:26:05,-1,20419,-1
2024-05-16 03:26:05,-1,20419,-1
2024-05-16 03:26:05,-1,20419,-1
2024-05-16 03:26:05,-1,20419,-1
2024-05-16 03:26:05,-1,20419,-1
2024-05-16 03:26:06,-1,20419,-1
2024-05-16 03:26:06,-1,20418,-1
2024-05-16 03:26:06,-1,20418,-1
2024-05-16 03:26:06,-1,20418,-1
2024-05-16 03:26:06,-1,20418,-1
2024-05-16 03:26:07,-1,20418,-1
2024-05-16 03:26:07,-2,20418,-2
2024-05-16 03:26:07,-1,20418,-1
2024-05-16 03:26:07,-1,20418,-1
2024-05-16 03:26:07,-1,20418,-1
2024-05-16 03:26:08,-1,20418,-1
2024-05-16 03:26:08,-1,20417,-1
2024-05-16 03:26:08,-1,20417,-1
2024-05-16 03:26:08,-1,20417,-1
2024-05-16 03:26:08,-1,20417,-1
2024-05-16 03:26:09,-1,20417,-1
2024-05-16 03:26:09,-1,20417,-1
2024-05-16 03:26:09,-1,20417,-1
2024-05-16 03:26:09,-1,20417,-1
2024-05-16 03:26:09,-1,20417,-1
2024-05-16 03:26:10,-1,20416,-1
2024-05-16 03:26:10,-1,20416,-1
2024-05-16 03:26:10,-1,20416,-1
2024-05-16 03:26:10,-1,20416,-1
2024-05-16 03:26:10,-1,20416,-1
2024-05-16 03:26:11,-1,20416,-1
2024-05-16 03:26:11,-1,20416,-1
2024-05-16 03:26:11,-2,20416,-2
2024-05-16 03:26:11,-1,20416,-1
2024-05-16 03:26:11,-1,20416,-1
2024-05-16 03:26:12,-1,20415,-1
2024-05-16 03:26:12,-1,20415,-1
2024-05-16 03:26:12,-1,20415,-1
2024-05-16 03:26:12,-1,20415,-1
2024-05-16 03:26:13,-1,20415,-1
2024-05-16 03:26:13,-1,20415,-1
2024-05-16 03:26:13,-78,20415,-78
2024-05-16 03:26:13,-94,20415,-94
2024-05-16 03:26:13,-94,20415,-94
2024-05-16 03:26:14,-94,20415,-94
2024-05-16 03:26:14,-131,20414,-131
2024-05-16 03:26:14,-131,20414,-131
2024-05-16 03:26:14,-163,20414,-163
2024-05-16 03:26:14,-134,20414,-134
2024-05-16 03:26:15,-134,20414,-134
2024-05-16 03:26:15,-134,20414,-134
2024-05-16 03:26:15,-3,20414,-3
2024-05-16 03:26:15,-1,20414,-1
2024-05-16 03:26:15,-1,20414,-1
2024-05-16 03:26:16,-1,20413,-1
2024-05-16 03:26:16,-1,20413,-1
2024-05-16 03:26:16,-1,20413,-1
2024-05-16 03:26:16,-1,20413,-1
2024-05-16 03:26:16,0,20413,0
2024-05-16 03:26:17,-1,20413,-1
2024-05-16 03:26:17,-1,20413,-1
2024-05-16 03:26:17,-1,20413,-1
2024-05-16 03:26:17,-1,20413,-1
2024-05-16 03:26:17,-1,20413,-1
2024-05-16 03:26:18,-1,20412,-1
2024-05-16 03:26:18,-1,20412,-1
2024-05-16 03:26:18,-1,20412,-1
2024-05-16 03:26:18,-1,20412,-1
2024-05-16 03:26:18,-1,20412,-1
2024-05-16 03:26:19,-1,20412,-1
2024-05-16 03:26:19,-1,20412,-1
2024-05-16 03:26:19,-1,20412,-1
2024-05-16 03:26:19,-1,20412,-1
2024-05-16 03:26:19,-1,20412,-1
2024-05-16 03:26:20,-2,20411,-2
2024-05-16 03:26:20,-1,20411,-1
2024-05-16 03:26:20,-2,20411,-2
2024-05-16 03:26:20,-2,20411,-2
2024-05-16 03:26:21,-2,20411,-2
2024-05-16 03:26:21,-2,20411,-2
2024-05-16 03:26:21,-2,20411,-2
2024-05-16 03:26:21,-1,20411,-1
2024-05-16 03:26:21,-1,20410,-1
2024-05-16 03:26:22,-1,20410,-1
2024-05-16 03:26:22,-1,20410,-1
2024-05-16 03:26:22,-1,20410,-1
2024-05-16 03:26:22,-1,20410,-1
2024-05-16 03:26:22,-1,20410,-1
2024-05-16 03:26:23,0,20410,0
2024-05-16 03:26:23,0,20410,0
2024-05-16 03:26:23,-1,20410,-1
2024-05-16 03:26:23,-1,20410,-1
2024-05-16 03:26:23,-1,20410,-1
2024-05-16 03:26:24,0,20409,0
2024-05-16 03:26:24,-1,20409,-1
2024-05-16 03:26:24,-1,20409,-1
2024-05-16 03:26:24,-1,20409,-1
2024-05-16 03:26:24,-1,20409,-1
2024-05-16 03:26:25,-1,20409,-1
2024-05-16 03:26:25,-1,20409,-1
2024-05-16 03:26:25,-1,20409,-1
2024-05-16 03:26:25,-1,20409,-1
2024-05-16 03:26:25,-2,20408,-2
2024-05-16 03:26:26,-2,20408,-2
2024-05-16 03:26:26,-2,20408,-2
2024-05-16 03:26:26,-2,20408,-2
2024-05-16 03:26:26,-2,20408,-2
2024-05-16 03:26:26,-2,20408,-2
2024-05-16 03:26:27,-2,20408,-2
2024-05-16 03:26:27,-1,20408,-1
2024-05-16 03:26:27,-1,20408,-1
2024-05-16 03:26:27,-1,20407,-1
2024-05-16 03:26:27,-1,20407,-1
2024-05-16 03:26:28,-1,20407,-1
2024-05-16 03:26:28,-2,20407,-2
2024-05-16 03:26:28,-2,20407,-2
2024-05-16 03:26:28,-2,20407,-2
2024-05-16 03:26:29,-2,20407,-2
2024-05-16 03:26:29,-2,20407,-2
2024-05-16 03:26:29,-2,20407,-2
2024-05-16 03:26:29,-2,20407,-2
2024-05-16 03:26:29,-1,20406,-1
2024-05-16 03:26:30,-1,20406,-1
2024-05-16 03:26:30,-1,20406,-1
2024-05-16 03:26:30,-1,20406,-1
2024-05-16 03:26:30,-1,20406,-1
2024-05-16 03:26:30,-1,20406,-1
2024-05-16 03:26:31,-1,20406,-1
2024-05-16 03:26:31,-1,20406,-1
2024-05-16 03:26:31,-1,20406,-1
2024-05-16 03:26:31,-2,20405,-2
2024-05-16 03:26:31,-1,20405,-1
2024-05-16 03:26:32,-1,20405,-1
2024-05-16 03:26:32,-1,20405,-1
2024-05-16 03:26:32,-1,20405,-1
2024-05-16 03:26:32,-1,20405,-1
2024-05-16 03:26:32,-1,20405,-1
2024-05-16 03:26:33,-1,20405,-1
2024-05-16 03:26:33,-1,20405,-1
2024-05-16 03:26:33,-1,20404,-1
2024-05-16 03:26:33,-1,20404,-1
2024-05-16 03:26:33,-1,20404,-1
2024-05-16 03:26:34,-1,20404,-1
2024-05-16 03:26:34,-1,20404,-1
2024-05-16 03:26:34,-1,20404,-1
2024-05-16 03:26:34,-1,20404,-1
2024-05-16 03:26:34,-1,20404,-1
2024-05-16 03:26:35,-1,20404,-1
2024-05-16 03:26:35,-1,20404,-1
2024-05-16 03:26:35,-1,20403,-1
2024-05-16 03:26:35,-1,20403,-1
2024-05-16 03:26:35,-1,20403,-1
2024-05-16 03:26:36,-1,20403,-1
2024-05-16 03:26:36,-1,20403,-1
2024-05-16 03:26:36,-1,20403,-1
2024-05-16 03:26:36,-1,20403,-1
2024-05-16 03:26:37,-1,20403,-1
2024-05-16 03:26:37,-1,20402,-1
2024-05-16 03:26:37,-1,20402,-1
2024-05-16 03:26:37,-1,20402,-1
2024-05-16 03:26:37,-1,20402,-1
2024-05-16 03:26:38,-1,20402,-1
2024-05-16 03:26:38,-1,20402,-1
2024-05-16 03:26:38,-1,20402,-1
2024-05-16 03:26:38,-1,20402,-1
2024-05-16 03:26:38,-1,20402,-1
2024-05-16 03:26:39,-1,20401,-1
2024-05-16 03:26:39,-1,20401,-1
2024-05-16 03:26:39,-1,20401,-1
2024-05-16 03:26:39,-1,20401,-1
2024-05-16 03:26:39,-1,20401,-1
2024-05-16 03:26:40,-1,20401,-1
2024-05-16 03:26:40,-1,20401,-1
2024-05-16 03:26:40,-1,20400,-1
2024-05-16 03:26:40,-2,20400,-2
2024-05-16 03:26:40,-1,20400,-1
2024-05-16 03:26:41,-1,20400,-1
2024-05-16 03:26:41,-1,20400,-1
2024-05-16 03:26:41,-1,20400,-1
2024-05-16 03:26:41,-1,20400,-1
2024-05-16 03:26:41,-1,20400,-1
2024-05-16 03:26:42,-1,20400,-1
2024-05-16 03:26:42,-74,20399,-74
2024-05-16 03:26:42,-74,20399,-74
2024-05-16 03:26:42,-116,20399,-116
2024-05-16 03:26:42,-128,20399,-128
2024-05-16 03:26:43,-134,20399,-134
2024-05-16 03:26:43,-134,20399,-134
2024-05-16 03:26:43,-151,20399,-151
2024-05-16 03:26:43,-151,20399,-151
2024-05-16 03:26:43,-151,20399,-151
2024-05-16 03:26:44,-151,20399,-151
2024-05-16 03:26:44,-2,20398,-2
2024-05-16 03:26:44,-2,20398,-2
2024-05-16 03:26:44,-1,20398,-1
2024-05-16 03:26:44,-1,20398,-1
2024-05-16 03:26:45,-1,20398,-1
2024-05-16 03:26:45,-1,20398,-1
2024-05-16 03:26:45,-1,20398,-1
2024-05-16 03:26:45,-1,20397,-1
2024-05-16 03:26:46,-1,20397,-1
2024-05-16 03:26:46,-1,20397,-1
2024-05-16 03:26:46,-1,20397,-1
2024-05-16 03:26:46,-1,20397,-1
2024-05-16 03:26:46,-1,20397,-1
2024-05-16 03:26:47,-1,20397,-1
2024-05-16 03:26:47,-1,20397,-1
2024-05-16 03:26:47,-1,20397,-1
2024-05-16 03:26:47,-1,20397,-1
2024-05-16 03:26:47,-1,20396,-1
2024-05-16 03:26:48,-1,20396,-1
2024-05-16 03:26:48,-1,20396,-1
2024-05-16 03:26:48,-1,20396,-1
2024-05-16 03:26:48,-1,20396,-1
2024-05-16 03:26:48,-1,20396,-1
2024-05-16 03:26:49,-1,20396,-1
2024-05-16 03:26:49,-1,20396,-1
2024-05-16 03:26:49,-1,20395,-1
2024-05-16 03:26:49,-1,20395,-1
2024-05-16 03:26:49,-1,20395,-1
2024-05-16 03:26:50,-1,20395,-1
2024-05-16 03:26:50,-1,20395,-1
2024-05-16 03:26:50,-1,20395,-1
2024-05-16 03:26:50,-1,20395,-1
2024-05-16 03:26:50,-1,20394,-1
2024-05-16 03:26:51,-1,20394,-1
2024-05-16 03:26:51,-1,20394,-1
2024-05-16 03:26:51,-1,20394,-1
2024-05-16 03:26:51,-1,20394,-1
2024-05-16 03:26:51,-1,20394,-1
2024-05-16 03:26:52,-1,20394,-1
2024-05-16 03:26:52,-2,20394,-2
2024-05-16 03:26:52,-2,20393,-2
2024-05-16 03:26:52,-2,20393,-2
2024-05-16 03:26:52,-2,20393,-2
2024-05-16 03:26:53,-2,20393,-2
2024-05-16 03:26:53,-2,20393,-2
2024-05-16 03:26:53,-2,20393,-2
2024-05-16 03:26:53,-1,20393,-1
2024-05-16 03:26:54,-1,20393,-1
2024-05-16 03:26:54,-2,20393,-2
2024-05-16 03:26:54,-1,20392,-1
2024-05-16 03:26:54,-2,20392,-2
2024-05-16 03:26:54,-2,20392,-2
2024-05-16 03:26:55,-2,20392,-2
2024-05-16 03:26:55,-2,20392,-2
2024-05-16 03:26:55,-2,20392,-2
2024-05-16 03:26:55,-2,20392,-2
2024-05-16 03:26:55,-1,20392,-1
2024-05-16 03:26:56,-2,20391,-2
2024-05-16 03:26:56,-2,20391,-2
2024-05-16 03:26:56,-2,20391,-2
2024-05-16 03:26:56,-2,20391,-2
2024-05-16 03:26:56,-2,20391,-2
2024-05-16 03:26:57,-1,20391,-1
2024-05-16 03:26:57,-1,20391,-1
2024-05-16 03:26:57,-1,20391,-1
2024-05-16 03:26:57,-1,20391,-1
2024-05-16 03:26:57,-1,20390,-1
2024-05-16 03:26:58,-1,20390,-1
2024-05-16 03:26:58,-1,20390,-1
2024-05-16 03:26:58,-1,20390,-1
2024-05-16 03:26:58,-1,20390,-1
2024-05-16 03:26:58,-1,20390,-1
2024-05-16 03:26:59,-1,20390,-1
2024-05-16 03:26:59,-1,20390,-1
2024-05-16 03:26:59,-1,20389,-1
2024-05-16 03:26:59,-1,20389,-1
2024-05-16 03:26:59,-1,20389,-1
2024-05-16 03:27:00,-1,20389,-1
2024-05-16 03:27:00,-1,20389,-1
2024-05-16 03:27:00,-1,20389,-1
2024-05-16 03:27:00,-1,20389,-1
2024-05-16 03:27:00,-1,20389,-1
2024-05-16 03:27:01,-1,20389,-1
2024-05-16 03:27:01,-1,20388,-1
2024-05-16 03:27:01,-1,20388,-1
2024-05-16 03:27:01,-1,20388,-1
2024-05-16 03:27:02,-1,20388,-1
2024-05-16 03:27:02,-1,20388,-1
2024-05-16 03:27:02,-1,20388,-1
2024-05-16 03:27:02,-1,20388,-1
2024-05-16 03:27:02,-1,20387,-1
2024-05-16 03:27:03,-1,20387,-1
2024-05-16 03:27:03,-1,20387,-1
2024-05-16 03:27:03,-1,20387,-1
2024-05-16 03:27:03,-1,20387,-1
2024-05-16 03:27:03,-1,20387,-1
2024-05-16 03:27:04,-1,20387,-1
2024-05-16 03:27:04,-1,20387,-1
2024-05-16 03:27:04,-1,20386,-1
2024-05-16 03:27:04,-1,20386,-1
2024-05-16 03:27:04,-1,20386,-1
2024-05-16 03:27:05,-1,20386,-1
2024-05-16 03:27:05,-1,20386,-1
2024-05-16 03:27:05,-1,20386,-1
2024-05-16 03:27:05,-1,20386,-1
2024-05-16 03:27:05,-1,20386,-1
2024-05-16 03:27:06,-1,20386,-1
2024-05-16 03:27:06,-1,20385,-1
2024-05-16 03:27:06,-1,20385,-1
2024-05-16 03:27:06,-1,20385,-1
2024-05-16 03:27:06,-1,20385,-1
2024-05-16 03:27:07,-1,20385,-1
2024-05-16 03:27:07,-1,20385,-1
2024-05-16 03:27:07,-1,20385,-1
2024-05-16 03:27:07,-1,20385,-1
2024-05-16 03:27:07,-1,20384,-1
2024-05-16 03:27:08,-1,20384,-1
2024-05-16 03:27:08,-1,20384,-1
2024-05-16 03:27:08,-1,20384,-1
2024-05-16 03:27:08,-1,20384,-1
2024-05-16 03:27:08,-1,20384,-1
2024-05-16 03:27:09,-1,20384,-1
2024-05-16 03:27:09,-1,20384,-1
2024-05-16 03:27:09,-1,20384,-1
2024-05-16 03:27:09,-1,20383,-1
2024-05-16 03:27:10,-1,20383,-1
2024-05-16 03:27:10,-1,20383,-1
2024-05-16 03:27:10,-84,20383,-84
2024-05-16 03:27:10,-109,20383,-109
2024-05-16 03:27:10,-121,20383,-121
2024-05-16 03:27:11,-121,20383,-121
2024-05-16 03:27:11,-129,20383,-129
2024-05-16 03:27:11,-146,20383,-146
2024-05-16 03:27:11,-145,20382,-145
2024-05-16 03:27:11,-145,20382,-145
2024-05-16 03:27:12,-145,20382,-145
2024-05-16 03:27:12,-3,20382,-3
2024-05-16 03:27:12,-2,20382,-2
2024-05-16 03:27:12,-1,20382,-1
2024-05-16 03:27:12,-1,20382,-1
2024-05-16 03:27:13,-1,20382,-1
2024-05-16 03:27:13,-1,20382,-1
2024-05-16 03:27:13,-1,20381,-1
2024-05-16 03:27:13,-1,20381,-1
2024-05-16 03:27:13,-1,20381,-1
2024-05-16 03:27:14,-1,20381,-1
2024-05-16 03:27:14,-1,20381,-1
2024-05-16 03:27:14,-1,20381,-1
2024-05-16 03:27:14,-1,20381,-1
2024-05-16 03:27:14,-1,20381,-1
2024-05-16 03:27:15,-1,20381,-1
2024-05-16 03:27:15,-1,20381,-1
2024-05-16 03:27:15,-1,20380,-1
2024-05-16 03:27:15,-1,20380,-1
2024-05-16 03:27:15,-1,20380,-1
2024-05-16 03:27:16,-1,20380,-1
2024-05-16 03:27:16,-1,20380,-1
2024-05-16 03:27:16,-1,20379,-1
2024-05-16 03:27:16,-1,20379,-1
2024-05-16 03:27:16,-1,20379,-1
2024-05-16 03:27:17,-1,20379,-1
2024-05-16 03:27:17,-1,20379,-1
2024-05-16 03:27:17,-2,20379,-2
2024-05-16 03:27:17,-1,20379,-1
2024-05-16 03:27:18,-1,20379,-1
2024-05-16 03:27:18,-2,20379,-2
2024-05-16 03:27:18,-2,20379,-2
2024-05-16 03:27:18,-2,20378,-2
2024-05-16 03:27:18,-1,20378,-1
2024-05-16 03:27:19,0,20378,0
2024-05-16 03:27:19,0,20378,0
2024-05-16 03:27:19,0,20378,0
2024-05-16 03:27:19,-1,20378,-1
2024-05-16 03:27:19,-1,20378,-1
2024-05-16 03:27:20,-2,20377,-2
2024-05-16 03:27:20,-2,20377,-2
2024-05-16 03:27:20,-1,20377,-1
2024-05-16 03:27:20,-2,20377,-2
2024-05-16 03:27:20,-2,20377,-2
2024-05-16 03:27:21,-2,20377,-2
2024-05-16 03:27:21,-2,20377,-2
2024-05-16 03:27:21,-1,20377,-1
2024-05-16 03:27:21,-2,20377,-2
2024-05-16 03:27:21,-2,20376,-2
2024-05-16 03:27:22,-2,20376,-2
2024-05-16 03:27:22,-2,20376,-2
2024-05-16 03:27:22,-1,20376,-1
2024-05-16 03:27:22,-1,20376,-1
2024-05-16 03:27:22,-1,20376,-1
2024-05-16 03:27:23,-1,20376,-1
2024-05-16 03:27:23,-2,20376,-2
2024-05-16 03:27:23,-2,20375,-2
2024-05-16 03:27:23,-2,20375,-2
2024-05-16 03:27:23,-1,20375,-1
2024-05-16 03:27:24,-2,20375,-2
2024-05-16 03:27:24,-2,20375,-2
2024-05-16 03:27:24,-2,20375,-2
2024-05-16 03:27:24,-1,20375,-1
2024-05-16 03:27:25,-1,20374,-1
2024-05-16 03:27:25,-2,20374,-2
2024-05-16 03:27:25,-2,20374,-2
2024-05-16 03:27:25,-2,20374,-2
2024-05-16 03:27:25,-1,20374,-1
2024-05-16 03:27:26,-2,20374,-2
2024-05-16 03:27:26,-2,20374,-2
2024-05-16 03:27:26,-2,20374,-2
2024-05-16 03:27:26,-2,20374,-2
2024-05-16 03:27:26,-1,20373,-1
2024-05-16 03:27:27,-2,20373,-2
2024-05-16 03:27:27,-1,20373,-1
2024-05-16 03:27:27,-2,20373,-2
2024-05-16 03:27:27,-2,20373,-2
2024-05-16 03:27:27,-2,20373,-2
2024-05-16 03:27:28,-1,20373,-1
2024-05-16 03:27:28,-1,20373,-1
2024-05-16 03:27:28,-1,20372,-1
2024-05-16 03:27:28,-1,20372,-1
2024-05-16 03:27:28,-1,20372,-1
2024-05-16 03:27:29,-1,20372,-1
2024-05-16 03:27:29,-1,20372,-1
2024-05-16 03:27:29,-1,20372,-1
2024-05-16 03:27:29,-1,20372,-1
2024-05-16 03:27:29,-1,20372,-1
2024-05-16 03:27:30,-1,20372,-1
2024-05-16 03:27:30,-1,20371,-1
2024-05-16 03:27:30,-1,20371,-1
2024-05-16 03:27:30,-1,20371,-1
2024-05-16 03:27:30,-1,20371,-1
2024-05-16 03:27:31,-1,20371,-1
2024-05-16 03:27:31,-1,20371,-1
2024-05-16 03:27:31,-1,20371,-1
2024-05-16 03:27:31,-1,20371,-1
2024-05-16 03:27:31,-1,20371,-1
2024-05-16 03:27:32,-1,20370,-1
2024-05-16 03:27:32,-1,20370,-1
2024-05-16 03:27:32,-1,20370,-1
2024-05-16 03:27:32,-1,20370,-1
2024-05-16 03:27:33,-1,20370,-1
2024-05-16 03:27:33,-1,20370,-1
2024-05-16 03:27:33,-1,20370,-1
2024-05-16 03:27:33,-1,20370,-1
2024-05-16 03:27:33,-1,20369,-1
2024-05-16 03:27:34,-1,20369,-1
2024-05-16 03:27:34,-1,20369,-1
2024-05-16 03:27:34,-1,20369,-1
2024-05-16 03:27:34,-1,20369,-1
2024-05-16 03:27:34,-1,20369,-1
2024-05-16 03:27:35,-1,20369,-1
2024-05-16 03:27:35,-1,20369,-1
2024-05-16 03:27:35,-1,20368,-1
2024-05-16 03:27:35,-1,20368,-1
2024-05-16 03:27:35,-1,20368,-1
2024-05-16 03:27:36,-1,20368,-1
2024-05-16 03:27:36,-1,20368,-1
2024-05-16 03:27:36,-1,20368,-1
2024-05-16 03:27:36,-2,20368,-2
2024-05-16 03:27:36,-1,20368,-1
2024-05-16 03:27:37,-2,20367,-2
2024-05-16 03:27:37,-2,20367,-2
2024-05-16 03:27:37,-1,20367,-1
2024-05-16 03:27:37,-1,20367,-1
2024-05-16 03:27:37,-1,20367,-1
2024-05-16 03:27:38,-1,20367,-1
2024-05-16 03:27:38,-118,20367,-118
2024-05-16 03:27:38,-118,20367,-118
2024-05-16 03:27:38,-125,20367,-125
2024-05-16 03:27:38,-142,20366,-142
2024-05-16 03:27:39,-142,20366,-142
2024-05-16 03:27:39,-142,20366,-142
2024-05-16 03:27:39,-142,20366,-142
2024-05-16 03:27:39,-142,20366,-142
2024-05-16 03:27:39,-5,20366,-5
2024-05-16 03:27:40,-5,20366,-5
2024-05-16 03:27:40,-1,20366,-1
2024-05-16 03:27:40,-1,20365,-1
2024-05-16 03:27:40,-1,20365,-1
2024-05-16 03:27:41,-1,20365,-1
2024-05-16 03:27:41,-1,20365,-1
2024-05-16 03:27:41,0,20365,0
2024-05-16 03:27:41,0,20365,0
2024-05-16 03:27:41,0,20365,0
2024-05-16 03:27:42,-1,20365,-1
2024-05-16 03:27:42,-1,20365,-1
2024-05-16 03:27:42,-1,20365,-1
2024-05-16 03:27:42,-1,20365,-1
2024-05-16 03:27:42,-1,20365,-1
2024-05-16 03:27:43,-1,20365,-1
2024-05-16 03:27:43,-1,20364,-1
2024-05-16 03:27:43,-1,20364,-1
2024-05-16 03:27:43,-1,20364,-1
2024-05-16 03:27:43,-1,20364,-1
2024-05-16 03:27:44,-1,20364,-1
2024-05-16 03:27:44,-1,20363,-1
2024-05-16 03:27:44,-1,20363,-1
2024-05-16 03:27:44,-1,20363,-1
2024-05-16 03:27:44,-1,20363,-1
2024-05-16 03:27:45,-1,20363,-1
2024-05-16 03:27:45,-1,20363,-1
2024-05-16 03:27:45,-2,20363,-2
2024-05-16 03:27:45,-1,20363,-1
2024-05-16 03:27:45,-1,20362,-1
2024-05-16 03:27:46,-1,20362,-1
2024-05-16 03:27:46,-1,20362,-1
2024-05-16 03:27:46,-1,20362,-1
2024-05-16 03:27:46,-1,20362,-1
2024-05-16 03:27:46,-1,20362,-1
2024-05-16 03:27:47,-1,20362,-1
2024-05-16 03:27:47,-1,20361,-1
2024-05-16 03:27:47,-1,20361,-1
2024-05-16 03:27:47,-1,20361,-1
2024-05-16 03:27:47,-1,20361,-1
2024-05-16 03:27:48,-1,20361,-1
2024-05-16 03:27:48,-2,20361,-2
2024-05-16 03:27:48,-1,20361,-1
2024-05-16 03:27:48,-2,20361,-2
2024-05-16 03:27:49,-2,20361,-2
2024-05-16 03:27:49,-1,20360,-1
2024-05-16 03:27:49,-2,20360,-2
2024-05-16 03:27:49,-2,20360,-2
2024-05-16 03:27:49,-1,20360,-1
2024-05-16 03:27:50,-1,20360,-1
2024-05-16 03:27:50,-1,20360,-1
2024-05-16 03:27:50,-2,20360,-2
2024-05-16 03:27:50,-2,20360,-2
2024-05-16 03:27:50,-2,20359,-2
2024-05-16 03:27:51,-1,20359,-1
2024-05-16 03:27:51,-1,20359,-1
2024-05-16 03:27:51,-1,20359,-1
2024-05-16 03:27:51,-1,20359,-1
2024-05-16 03:27:51,-1,20359,-1
2024-05-16 03:27:52,-2,20359,-2
2024-05-16 03:27:52,-2,20359,-2
2024-05-16 03:27:52,-1,20358,-1
2024-05-16 03:27:52,-1,20358,-1
2024-05-16 03:27:52,-1,20358,-1
2024-05-16 03:27:53,-1,20358,-1
2024-05-16 03:27:53,-1,20358,-1
2024-05-16 03:27:53,-1,20358,-1
2024-05-16 03:27:53,-1,20358,-1
2024-05-16 03:27:53,-1,20358,-1
2024-05-16 03:27:54,-1,20358,-1
2024-05-16 03:27:54,-1,20357,-1
2024-05-16 03:27:54,-1,20357,-1
2024-05-16 03:27:54,-1,20357,-1
2024-05-16 03:27:54,-1,20357,-1
2024-05-16 03:27:55,-1,20357,-1
2024-05-16 03:27:55,-1,20357,-1
2024-05-16 03:27:55,-1,20357,-1
2024-05-16 03:27:55,-1,20357,-1
2024-05-16 03:27:56,-1,20356,-1
2024-05-16 03:27:56,-1,20356,-1
2024-05-16 03:27:56,-1,20356,-1
2024-05-16 03:27:56,-1,20356,-1
2024-05-16 03:27:56,-1,20356,-1
2024-05-16 03:27:57,-1,20356,-1
2024-05-16 03:27:57,-1,20356,-1
2024-05-16 03:27:57,-1,20355,-1
2024-05-16 03:27:57,-1,20355,-1
2024-05-16 03:27:57,-1,20355,-1
2024-05-16 03:27:58,-1,20355,-1
2024-05-16 03:27:58,-1,20355,-1
2024-05-16 03:27:58,-1,20355,-1
2024-05-16 03:27:58,-1,20355,-1
2024-05-16 03:27:58,-1,20355,-1
2024-05-16 03:27:59,-1,20355,-1
2024-05-16 03:27:59,-1,20354,-1
2024-05-16 03:27:59,-1,20354,-1
2024-05-16 03:27:59,-1,20354,-1
2024-05-16 03:27:59,-1,20354,-1
2024-05-16 03:28:00,-1,20354,-1
2024-05-16 03:28:00,-1,20354,-1
2024-05-16 03:28:00,-2,20354,-2
2024-05-16 03:28:00,-1,20354,-1
2024-05-16 03:28:00,-1,20353,-1
2024-05-16 03:28:01,-1,20353,-1
2024-05-16 03:28:01,-1,20353,-1
2024-05-16 03:28:01,-1,20353,-1
2024-05-16 03:28:01,-1,20353,-1
2024-05-16 03:28:01,-1,20353,-1
2024-05-16 03:28:02,-1,20353,-1
2024-05-16 03:28:02,-1,20353,-1
2024-05-16 03:28:02,-1,20353,-1
2024-05-16 03:28:02,-2,20352,-2
2024-05-16 03:28:02,-2,20352,-2
2024-05-16 03:28:03,-1,20352,-1
2024-05-16 03:28:03,-1,20352,-1
2024-05-16 03:28:03,-1,20352,-1
2024-05-16 03:28:03,-1,20352,-1
2024-05-16 03:28:04,-1,20352,-1
2024-05-16 03:28:04,-1,20352,-1
2024-05-16 03:28:04,-1,20352,-1
2024-05-16 03:28:04,-5,20351,-5
2024-05-16 03:28:04,-5,20351,-5
2024-05-16 03:28:05,-78,20351,-78
2024-05-16 03:28:05,-78,20351,-78
2024-05-16 03:28:05,-117,20351,-117
2024-05-16 03:28:05,-127,20351,-127
2024-05-16 03:28:05,-150,20351,-150
2024-05-16 03:28:06,-150,20351,-150
2024-05-16 03:28:06,-150,20351,-150
2024-05-16 03:28:06,-150,20351,-150
2024-05-16 03:28:06,-150,20351,-150
2024-05-16 03:28:06,-5,20350,-5
2024-05-16 03:28:07,-5,20350,-5
2024-05-16 03:28:07,-1,20350,-1
2024-05-16 03:28:07,-1,20350,-1
2024-05-16 03:28:07,-1,20350,-1
2024-05-16 03:28:07,-1,20350,-1
2024-05-16 03:28:08,-1,20349,-1
2024-05-16 03:28:08,-1,20349,-1
2024-05-16 03:28:08,-1,20349,-1
2024-05-16 03:28:08,-1,20349,-1
2024-05-16 03:28:08,-1,20349,-1
2024-05-16 03:28:09,-1,20349,-1
2024-05-16 03:28:09,-1,20349,-1
2024-05-16 03:28:09,-1,20349,-1
2024-05-16 03:28:09,-1,20348,-1
2024-05-16 03:28:09,-1,20348,-1
2024-05-16 03:28:10,-1,20348,-1
2024-05-16 03:28:10,-1,20348,-1
2024-05-16 03:28:10,-1,20348,-1
2024-05-16 03:28:10,-1,20348,-1
2024-05-16 03:28:10,-1,20348,-1
2024-05-16 03:28:11,-1,20348,-1
2024-05-16 03:28:11,-1,20348,-1
2024-05-16 03:28:11,-1,20347,-1
2024-05-16 03:28:11,-1,20347,-1
2024-05-16 03:28:11,-1,20347,-1
2024-05-16 03:28:12,-1,20347,-1
